baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_gene_id	external_gene_name	description	entrez_id
0	NA	NA	NA	NA	NA	ENSG00000287509	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000286090	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000285915	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000279077	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000266952	LINC01538	long intergenic non-protein coding RNA 1538	400654
0	NA	NA	NA	NA	NA	ENSG00000264345	LINC01894	long intergenic non-protein coding RNA 1894	105372030
0.98770507775028	0.0828926996212506	2.36463991160542	0.0350551046755244	0.972035800668696	NA	ENSG00000287248	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000276993	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000260676	LINC01541	long intergenic non-protein coding RNA 1541	100505776
0	NA	NA	NA	NA	NA	ENSG00000256704	NA	NA	NA
1.38980454110892	-0.662053655961271	2.10295524344511	-0.314820611624944	0.7528978611044	NA	ENSG00000206129	LINC03069	long intergenic non-protein coding RNA 3069	642484
0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA	ENSG00000263716	SLC25A51P2	SLC25A51 pseudogene 2	645423
0	NA	NA	NA	NA	NA	ENSG00000267015	LOC124904332	uncharacterized LOC124904332	124904332
0.20628256333049	1.520705653783	4.56070719774432	0.333436370248703	0.738804912891772	NA	ENSG00000267497	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000199197	RN7SKP72	RN7SK pseudogene 72	106481748
0	NA	NA	NA	NA	NA	ENSG00000199272	RNU6-349P	RNA, U6 small nuclear 349, pseudogene	106479721
0	NA	NA	NA	NA	NA	ENSG00000243591	RN7SL282P	RNA, 7SL, cytoplasmic 282, pseudogene	106480374
0	NA	NA	NA	NA	NA	ENSG00000242985	RN7SL50P	RNA, 7SL, cytoplasmic 50, pseudogene	106479243
0	NA	NA	NA	NA	NA	ENSG00000283532	MIR4317	microRNA 4317	100422840
0	NA	NA	NA	NA	NA	ENSG00000199856	LOC124904381	small nucleolar RNA U3	124904381
0	NA	NA	NA	NA	NA	ENSG00000251897	RNU6-916P	RNA, U6 small nuclear 916, pseudogene	106481468
0	NA	NA	NA	NA	NA	ENSG00000251994	RNU2-27P	RNA, U2 small nuclear 27, pseudogene	106481642
0	NA	NA	NA	NA	NA	ENSG00000212626	LOC124900409	small nucleolar RNA SNORA48	124900409
0	NA	NA	NA	NA	NA	ENSG00000212572	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000200883	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000207092	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000221363	RNU6ATAC20P	RNA, U6atac small nuclear 20, pseudogene	106480541
0	NA	NA	NA	NA	NA	ENSG00000206827	RNU6-1032P	RNA, U6 small nuclear 1032, pseudogene	106481506
0	NA	NA	NA	NA	NA	ENSG00000242182	RN7SL745P	RNA, 7SL, cytoplasmic 745, pseudogene	106481858
0	NA	NA	NA	NA	NA	ENSG00000223023	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000284331	MIR4741	microRNA 4741	100616139
0	NA	NA	NA	NA	NA	ENSG00000201852	RNU6-702P	RNA, U6 small nuclear 702, pseudogene	106481912
0	NA	NA	NA	NA	NA	ENSG00000222087	RNU6-721P	RNA, U6 small nuclear 721, pseudogene	106481774
0	NA	NA	NA	NA	NA	ENSG00000242216	RN7SL97P	RNA, 7SL, cytoplasmic 97, pseudogene	106479258
0	NA	NA	NA	NA	NA	ENSG00000207160	RNU6-1289P	RNA, U6 small nuclear 1289, pseudogene	106481587
0	NA	NA	NA	NA	NA	ENSG00000283218	MIR302F	microRNA 302f	100302131
0	NA	NA	NA	NA	NA	ENSG00000199636	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000276221	MIR8057	microRNA 8057	102466874
0	NA	NA	NA	NA	NA	ENSG00000251719	RNU6-408P	RNA, U6 small nuclear 408, pseudogene	106479746
0	NA	NA	NA	NA	NA	ENSG00000206863	RNU5A-6P	RNA, U5A small nuclear 6, pseudogene	100873871
0	NA	NA	NA	NA	NA	ENSG00000199874	RNA5SP452	RNA, 5S ribosomal pseudogene 452	100873697
0	NA	NA	NA	NA	NA	ENSG00000273524	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000206766	RNU6-435P	RNA, U6 small nuclear 435, pseudogene	106479758
0	NA	NA	NA	NA	NA	ENSG00000212051	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000222320	RNU6-1050P	RNA, U6 small nuclear 1050, pseudogene	106481512
0	NA	NA	NA	NA	NA	ENSG00000199204	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000283514	MIR3975	microRNA 3975	100616257
0.589712642541762	-0.336057720601203	3.51674738366201	-0.0955592437951184	0.923870635750005	NA	ENSG00000265641	MIR3929	microRNA 3929	100500864
0	NA	NA	NA	NA	NA	ENSG00000266530	MIR4318	microRNA 4318	100422857
0	NA	NA	NA	NA	NA	ENSG00000283615	MIR924	microRNA 924	100126323
0	NA	NA	NA	NA	NA	ENSG00000283645	MIR5583-2	microRNA 5583-2	100846997
0	NA	NA	NA	NA	NA	ENSG00000266148	MIR5583-1	microRNA 5583-1	100847025
0	NA	NA	NA	NA	NA	ENSG00000212354	RNU6-1242P	RNA, U6 small nuclear 1242, pseudogene	106480108
0	NA	NA	NA	NA	NA	ENSG00000222704	RN7SKP182	RN7SK pseudogene 182	106479177
0	NA	NA	NA	NA	NA	ENSG00000253040	RNA5SP454	RNA, 5S ribosomal pseudogene 454	100873699
0	NA	NA	NA	NA	NA	ENSG00000202060	RNA5SP455	RNA, 5S ribosomal pseudogene 455	100873700
0	NA	NA	NA	NA	NA	ENSG00000207797	MIR187	microRNA 187	406963
0	NA	NA	NA	NA	NA	ENSG00000266276	MIR4743	microRNA 4743	100616366
0	NA	NA	NA	NA	NA	ENSG00000266582	MIR4527	microRNA 4527	100616264
0	NA	NA	NA	NA	NA	ENSG00000253038	RNU6-706P	RNA, U6 small nuclear 706, pseudogene	106479878
0	NA	NA	NA	NA	NA	ENSG00000206944	RNU6-708P	RNA, U6 small nuclear 708, pseudogene	106480602
0	NA	NA	NA	NA	NA	ENSG00000251997	RNA5SP458	RNA, 5S ribosomal pseudogene 458	106479016
0	NA	NA	NA	NA	NA	ENSG00000202240	RNU6-737P	RNA, U6 small nuclear 737, pseudogene	106481914
0	NA	NA	NA	NA	NA	ENSG00000206865	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000212539	LOC124904382	uncharacterized LOC124904382	124904382
0	NA	NA	NA	NA	NA	ENSG00000201816	LOC124904363	small nucleolar RNA SNORA73 family	124904363
0	NA	NA	NA	NA	NA	ENSG00000206769	RNU6-116P	RNA, U6 small nuclear 116, pseudogene	106480553
0	NA	NA	NA	NA	NA	ENSG00000239398	RN7SL342P	RNA, 7SL, cytoplasmic 342, pseudogene	106479349
0	NA	NA	NA	NA	NA	ENSG00000200872	RNA5SP456	RNA, 5S ribosomal pseudogene 456	100873701
0	NA	NA	NA	NA	NA	ENSG00000202468	RNU4-17P	RNA, U4 small nuclear 17, pseudogene	106481177
0	NA	NA	NA	NA	NA	ENSG00000252555	RNU6-567P	RNA, U6 small nuclear 567, pseudogene	106479818
0	NA	NA	NA	NA	NA	ENSG00000263354	MIR5011	microRNA 5011	100847002
0	NA	NA	NA	NA	NA	ENSG00000206746	RNU6-142P	RNA, U6 small nuclear 142, pseudogene	106479628
0	NA	NA	NA	NA	NA	ENSG00000238680	RNU6-1037P	RNA, U6 small nuclear 1037, pseudogene	106481508
0	NA	NA	NA	NA	NA	ENSG00000243549	RN7SL705P	RNA, 7SL, cytoplasmic 705, pseudogene	106481856
0	NA	NA	NA	NA	NA	ENSG00000239748	RN7SL795P	RNA, 7SL, cytoplasmic 795, pseudogene	106479511
0	NA	NA	NA	NA	NA	ENSG00000252598	RNA5SP460	RNA, 5S ribosomal pseudogene 460	100873704
0	NA	NA	NA	NA	NA	ENSG00000263750	MIR548AV	microRNA 548av	100847083
0	NA	NA	NA	NA	NA	ENSG00000283452	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000241866	RN7SL401P	RNA, 7SL, cytoplasmic 401, pseudogene	106480507
0.601398237143068	1.55169398848371	3.37023147423832	0.460411695856705	0.645220741197215	NA	ENSG00000207072	RNU6-39P	RNA, U6 small nuclear 39, pseudogene	100873758
0	NA	NA	NA	NA	NA	ENSG00000199392	LOC124900408	uncharacterized LOC124900408	124900408
0	NA	NA	NA	NA	NA	ENSG00000199728	RNU6-655P	RNA, U6 small nuclear 655, pseudogene	106479856
0	NA	NA	NA	NA	NA	ENSG00000201723	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000252260	RNA5SP461	RNA, 5S ribosomal pseudogene 461	100873705
0	NA	NA	NA	NA	NA	ENSG00000259256	LINC01895	long intergenic non-protein coding RNA 1895	105371964
0	NA	NA	NA	NA	NA	ENSG00000240364	RPL31P59	ribosomal protein L31 pseudogene 59	100271480
0	NA	NA	NA	NA	NA	ENSG00000265243	IGLJCOR18	immunoglobulin lambda joining-constant/OR18 (pseudogene)	204777
0	NA	NA	NA	NA	NA	ENSG00000243720	RPL21P127	ribosomal protein L21 pseudogene 127	100271452
0	NA	NA	NA	NA	NA	ENSG00000263460	NA	NA	NA
0.20628256333049	1.520705653783	4.56070719774432	0.333436370248703	0.738804912891772	NA	ENSG00000274776	NA	NA	NA
57.6608163969303	-0.0350528613180025	0.254894458384719	-0.137519118854661	0.890620481650337	NA	ENSG00000078043	PIAS2	protein inhibitor of activated STAT 2	9063
0	NA	NA	NA	NA	NA	ENSG00000267587	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000279354	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000280212	NA	NA	NA
0.198851539531208	-0.890958587415171	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000266957	NA	NA	NA
0.20628256333049	1.520705653783	4.56070719774432	0.333436370248703	0.738804912891772	NA	ENSG00000267724	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267800	NA	NA	NA
19.0204046017266	0.682650498772961	0.441849089584433	1.54498564071956	0.122349736662006	NA	ENSG00000167220	HDHD2	haloacid dehalogenase like hydrolase domain containing 2	84064
0	NA	NA	NA	NA	NA	ENSG00000267228	NA	NA	NA
7.98550015444509	0.655777391396458	0.673636425991756	0.973488615065605	0.330310515855638	NA	ENSG00000134049	IER3IP1	immediate early response 3 interacting protein 1	51124
0	NA	NA	NA	NA	NA	ENSG00000201825	RNU6-1131P	RNA, U6 small nuclear 1131, pseudogene	106480064
0	NA	NA	NA	NA	NA	ENSG00000215474	SKOR2	SKI family transcriptional corepressor 2	652991
19.401430488663	-0.386015689812174	0.44208783704579	-0.873165143813246	0.382573070603004	NA	ENSG00000141384	TAF4B	TATA-box binding protein associated factor 4b	6875
31.467612840036	0.969918088474429	0.334158382783873	2.90256997413634	0.00370114465657362	NA	ENSG00000141682	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	5366
0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA	ENSG00000175065	DSG4	desmoglein 4	147409
0	NA	NA	NA	NA	NA	ENSG00000207240	NA	NA	NA
0.592300047791599	-2.38712602354123	3.71661709063128	-0.642284627479816	0.520688393653711	NA	ENSG00000266521	NA	NA	NA
2.20449553119667	0.383127801038834	1.41834378920579	0.270123367800248	0.787065345212113	NA	ENSG00000264859	DSG2-AS1	DSG2 antisense RNA 1	100652770
0.58515838013842	-2.37196994133722	3.46628459415934	-0.684297517097693	0.493787314517056	NA	ENSG00000259985	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000200472	RN7SKP44	RN7SK pseudogene 44	106479114
0	NA	NA	NA	NA	NA	ENSG00000263772	LOC390846	golgi SNAP receptor complex member 2 pseudogene	390846
0	NA	NA	NA	NA	NA	ENSG00000118271	TTR	transthyretin	7276
0	NA	NA	NA	NA	NA	ENSG00000286426	NA	NA	NA
11.5248277274323	0.154342616400876	0.572982248108049	0.269367187047252	0.787647134193345	NA	ENSG00000170558	CDH2	cadherin 2	1000
0	NA	NA	NA	NA	NA	ENSG00000274578	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000266905	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000280335	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000264269	DYM-AS1	DYM antisense RNA 1	100129878
0	NA	NA	NA	NA	NA	ENSG00000263849	MIR4744	microRNA 4744	100616420
0	NA	NA	NA	NA	NA	ENSG00000265128	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000266696	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000263895	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000287518	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000264971	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000215472	RPL17-C18orf32	RPL17-C18orf32 readthrough	100526842
0.593967213343786	-0.34830465385033	3.50237015644884	-0.0994482702546456	0.920782358563278	NA	ENSG00000263916	NA	NA	NA
7.2008701806624	0.656534119378906	0.758525567456439	0.865539867799658	0.386742543758961	NA	ENSG00000265496	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000284239	MIR1539	microRNA 1539	100302257
0	NA	NA	NA	NA	NA	ENSG00000202093	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000206602	SNORD58A	small nucleolar RNA, C/D box 58A	26791
0	NA	NA	NA	NA	NA	ENSG00000271982	SNORD58B	small nucleolar RNA, C/D box 58B	26790
0	NA	NA	NA	NA	NA	ENSG00000265182	SRP72P1	signal recognition particle 72 pseudogene 1	100420752
0	NA	NA	NA	NA	NA	ENSG00000264464	LINC02837	long intergenic non-protein coding RNA 2837	101928144
149.399603986481	-0.27701615791155	0.16359156097679	-1.69334014699483	0.0903907404898307	NA	ENSG00000101670	LIPG	lipase G, endothelial type	9388
146.71442071889	0.0538370649679973	0.157375742918347	0.342092523089344	0.732281264100827	NA	ENSG00000141627	DYM	dymeclin	54808
0	NA	NA	NA	NA	NA	ENSG00000267717	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000207154	RNU1-46P	RNA, U1 small nuclear 46, pseudogene	106480663
131.075411540925	-0.0289863459481854	0.168404872775121	-0.172122964558705	0.863340859082771	NA	ENSG00000176624	MEX3C	mex-3 RNA binding family member C	51320
0	NA	NA	NA	NA	NA	ENSG00000267013	LINC01929	long intergenic non-protein coding RNA 1929	101927229
0	NA	NA	NA	NA	NA	ENSG00000252437	RNA5SP459	RNA, 5S ribosomal pseudogene 459	100873703
84.6357840568807	0.0858677187701538	0.219911747385734	0.390464446719795	0.69619314042245	NA	ENSG00000196628	TCF4	transcription factor 4	6925
0	NA	NA	NA	NA	NA	ENSG00000267028	TCF4-AS1	TCF4 antisense RNA 1	105372127
0	NA	NA	NA	NA	NA	ENSG00000264571	MIR4529	microRNA 4529	100616290
0	NA	NA	NA	NA	NA	ENSG00000267402	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000242320	RPL21P126	ribosomal protein L21 pseudogene 126	100271449
2.76367464597221	-0.663315923669211	1.26596707027978	-0.52395985586151	0.600306461659273	NA	ENSG00000267325	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267172	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000263677	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000265369	PCAT18	prostate cancer associated transcript 18	728606
0	NA	NA	NA	NA	NA	ENSG00000275900	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000263382	LOC105372035	uncharacterized LOC105372035	105372035
0	NA	NA	NA	NA	NA	ENSG00000266184	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000171885	AQP4	aquaporin 4	361
0	NA	NA	NA	NA	NA	ENSG00000267743	LOC105372143	uncharacterized LOC105372143	105372143
0.20628256333049	1.520705653783	4.56070719774432	0.333436370248703	0.738804912891772	NA	ENSG00000267504	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000277837	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000119547	ONECUT2	one cut homeobox 2	9480
0	NA	NA	NA	NA	NA	ENSG00000278703	NA	NA	NA
2.56603270228476	-1.07475119819919	1.40130112637748	-0.766966626921611	0.4431013580341	NA	ENSG00000267787	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000202159	RNU6-742P	RNA, U6 small nuclear 742, pseudogene	106481414
0	NA	NA	NA	NA	NA	ENSG00000231544	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267209	NA	NA	NA
21.7973098000683	-0.441293581464776	0.42634869477605	-1.03505320145656	0.300644066250204	NA	ENSG00000235028	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267675	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000284440	MIR122	microRNA 122	406906
0	NA	NA	NA	NA	NA	ENSG00000207778	MIR3591	microRNA 3591	100616357
0	NA	NA	NA	NA	NA	ENSG00000276403	NA	NA	NA
0.20628256333049	1.520705653783	4.56070719774432	0.333436370248703	0.738804912891772	NA	ENSG00000198796	ALPK2	alpha kinase 2	115701
0	NA	NA	NA	NA	NA	ENSG00000274354	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267257	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267579	LOC105372145	uncharacterized LOC105372145	105372145
0	NA	NA	NA	NA	NA	ENSG00000252284	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000239659	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000275418	NA	NA	NA
0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA	ENSG00000267226	MALT1-AS1	MALT1 antisense RNA 1	101927322
0	NA	NA	NA	NA	NA	ENSG00000267476	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000266946	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267705	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267501	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000201598	RNU6-219P	RNA, U6 small nuclear 219, pseudogene	106479664
0	NA	NA	NA	NA	NA	ENSG00000267593	LINC01926	long intergenic non-protein coding RNA 1926	105372147
0	NA	NA	NA	NA	NA	ENSG00000199713	LOC124900406	U8 small nucleolar RNA	124900406
0	NA	NA	NA	NA	NA	ENSG00000251870	RNU2-69P	RNA, U2 small nuclear 69, pseudogene	106481656
0	NA	NA	NA	NA	NA	ENSG00000267215	NA	NA	NA
0.395115673812578	0.548714890825825	4.5615081384354	0.120292428331397	0.904251501875682	NA	ENSG00000154655	L3MBTL4	L3MBTL histone methyl-lysine binding protein 4	91133
24.1232667229741	0.44226942926556	0.391978354748985	1.12830064187799	0.259192972498579	NA	ENSG00000141448	GATA6	GATA binding protein 6	2627
1.16484225817585	-1.65236416113321	2.47589675590149	-0.667380074389077	0.504529390156048	NA	ENSG00000101638	ST8SIA5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5	29906
0.811945706730796	2.13384879313814	2.78292486453714	0.766764787770528	0.443221375614878	NA	ENSG00000088756	ARHGAP28	Rho GTPase activating protein 28	79822
91.1604821044514	0.173257068118279	0.200040071201065	0.866111809888999	0.386428849380106	NA	ENSG00000134444	RELCH	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing	57614
5.21711336796242	0.875392563436138	0.880773128817469	0.993891088175504	0.320275893505039	NA	ENSG00000177576	C18orf32	chromosome 18 open reading frame 32	497661
0.806013634921371	0.654932174429107	2.83155433393595	0.231297759883961	0.817083486861467	NA	ENSG00000154856	APCDD1	APC down-regulated 1	147495
94.0876459788166	0.0546412481259651	0.196756011760925	0.277710691718832	0.781234452523756	NA	ENSG00000134265	NAPG	NSF attachment protein gamma	8774
0.98770507775028	0.0828926996212506	2.36463991160542	0.0350551046755244	0.972035800668696	NA	ENSG00000265728	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000266604	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000264503	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000264311	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000264072	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000266470	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000265038	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000260779	LOC101927410	uncharacterized LOC101927410	101927410
0	NA	NA	NA	NA	NA	ENSG00000264843	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000274838	MIR6788	microRNA 6788	102466735
0	NA	NA	NA	NA	NA	ENSG00000263952	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000263682	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000287646	LOC105372180	uncharacterized LOC105372180	105372180
65.7257975941289	0.162883656328037	0.240524126488768	0.677202984606386	0.498277174359502	NA	ENSG00000170677	SOCS6	suppressor of cytokine signaling 6	9306
0.984817980899126	0.0887895523228701	2.52430824843663	0.0351738153919435	0.971941141597427	NA	ENSG00000244527	RPL21P128	ribosomal protein L21 pseudogene 128	440487
0	NA	NA	NA	NA	NA	ENSG00000251886	RNU6-120P	RNA, U6 small nuclear 120, pseudogene	106479619
0	NA	NA	NA	NA	NA	ENSG00000263748	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000265984	GREB1L-DT	GREB1L divergent transcript	101927496
0	NA	NA	NA	NA	NA	ENSG00000265948	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000265751	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000221139	LOC124900410	small nucleolar RNA SNORD23	124900410
42.7840286625797	0.683208801932336	0.284316563274721	2.40298628424326	0.0162617973468739	NA	ENSG00000141446	ESCO1	establishment of sister chromatid cohesion N-acetyltransferase 1	114799
22.7353026612605	0.299416557698191	0.399232875269442	0.749979714210948	0.453266922467526	NA	ENSG00000158201	ABHD3	abhydrolase domain containing 3, phospholipase	171586
0	NA	NA	NA	NA	NA	ENSG00000264188	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000265656	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000221493	MIR320C1	microRNA 320c-1	100302135
0	NA	NA	NA	NA	NA	ENSG00000252677	LOC124900411	small nucleolar RNA SNORA81	124900411
0	NA	NA	NA	NA	NA	ENSG00000267766	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000283125	NA	NA	NA
164.083379759885	0.0260924821512162	0.150372343427036	0.173519156226203	0.862243371774534	NA	ENSG00000119537	KDSR	3-ketodihydrosphingosine reductase	2531
0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA	ENSG00000267430	LOC100422317	proteasome 26S subunit, ATPase 5 pseudogene	100422317
1.19399797653598	0.65987571389891	2.08916616606198	0.315856021707817	0.752111793874722	NA	ENSG00000269989	NA	NA	NA
2.57911677720258	-0.520568335087893	1.31335644784681	-0.396364852771952	0.691835890751576	NA	ENSG00000214318	NA	NA	NA
2.58228289474462	-0.0191255199412891	1.26698113416584	-0.015095347062039	0.987956113046731	NA	ENSG00000171791	BCL2	BCL2 apoptosis regulator	596
0	NA	NA	NA	NA	NA	ENSG00000212712	LOC107985122	kinesin-like protein KIF1C	107985122
0	NA	NA	NA	NA	NA	ENSG00000267533	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267722	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267478	LOC100533852	nuclear factor kappa B subunit 2 pseudogene	100533852
0	NA	NA	NA	NA	NA	ENSG00000181626	ANKRD62	ankyrin repeat domain 62	342850
0	NA	NA	NA	NA	NA	ENSG00000200827	RNU6-324P	RNA, U6 small nuclear 324, pseudogene	106479710
0	NA	NA	NA	NA	NA	ENSG00000267162	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267116	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000279285	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267643	NA	NA	NA
0.194596968729183	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000267076	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267247	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267663	NA	NA	NA
1.5917010555984	-0.0864267022365734	1.70133972685889	-0.0507992030469655	0.959485525935317	NA	ENSG00000176194	CIDEA	cell death inducing DFFA like effector a	1149
0	NA	NA	NA	NA	NA	ENSG00000280302	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000199702	RNU6-170P	RNA, U6 small nuclear 170, pseudogene	106479641
0	NA	NA	NA	NA	NA	ENSG00000277899	MLECP1	malectin pseudogene 1	106480317
0.400879532059673	0.558937293750916	4.5607056065307	0.122555003978013	0.902459487370773	NA	ENSG00000267414	SETBP1-DT	SETBP1 divergent transcript	101927943
0	NA	NA	NA	NA	NA	ENSG00000280365	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000265957	MIR4319	microRNA 4319	100422829
0	NA	NA	NA	NA	NA	ENSG00000279319	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267101	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267286	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267239	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267177	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000279020	C18orf15	chromosome 18 putative open reading frame 15	147276
0	NA	NA	NA	NA	NA	ENSG00000286926	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000279275	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267393	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267690	LDLRAD4-AS1	LDLRAD4 antisense RNA 1	100288122
0	NA	NA	NA	NA	NA	ENSG00000266146	MIR5190	microRNA 5190	100847080
0	NA	NA	NA	NA	NA	ENSG00000267694	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267529	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267366	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267136	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000267503	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000263527	MIR4526	microRNA 4526	100616130
0	NA	NA	NA	NA	NA	ENSG00000266954	NA	NA	NA
48.1375418042015	0.051755738589894	0.271853040211807	0.190381312453118	0.849010340369324	NA	ENSG00000177150	FAM210A	family with sequence similarity 210 member A	125228
0	NA	NA	NA	NA	NA	ENSG00000279962	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000242707	RN7SL362P	RNA, 7SL, cytoplasmic 362, pseudogene	106481022
161.601439769191	0.101755275123572	0.147303814465232	0.690785065498689	0.489700622201073	NA	ENSG00000101654	RNMT	RNA guanine-7 methyltransferase	8731
0	NA	NA	NA	NA	NA	ENSG00000266049	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000207034	NA	NA	NA
0.409688365265039	2.51346353700156	4.44656973014786	0.565258995031655	0.571897614894261	NA	ENSG00000132205	EMILIN2	elastin microfibril interfacer 2	84034
0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA	ENSG00000272625	NA	NA	NA
0.803136873525431	0.647542665053236	2.67145457456528	0.242393290613451	0.808475432709069	NA	ENSG00000265907	NA	NA	NA
