	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000223873	0	NA	NA	NA	NA	NA
ENSG00000221023	0	NA	NA	NA	NA	NA
ENSG00000232508	0	NA	NA	NA	NA	NA
ENSG00000283262	0	NA	NA	NA	NA	NA
ENSG00000212133	0	NA	NA	NA	NA	NA
ENSG00000252395	0	NA	NA	NA	NA	NA
ENSG00000224291	0	NA	NA	NA	NA	NA
ENSG00000214336	0	NA	NA	NA	NA	NA
ENSG00000172073	0	NA	NA	NA	NA	NA
ENSG00000225420	1.41029896891559	1.07032192733169	1.90448238338876	0.562001484848185	0.574115007443374	NA
ENSG00000153574	34.1388900106822	-0.209173392100645	0.333911846863513	-0.626432976444064	0.531030985575756	NA
ENSG00000240040	0	NA	NA	NA	NA	NA
ENSG00000265510	0	NA	NA	NA	NA	NA
ENSG00000211592	0	NA	NA	NA	NA	NA
ENSG00000211593	0	NA	NA	NA	NA	NA
ENSG00000211594	0	NA	NA	NA	NA	NA
ENSG00000211595	0	NA	NA	NA	NA	NA
ENSG00000211596	0	NA	NA	NA	NA	NA
ENSG00000211597	0	NA	NA	NA	NA	NA
ENSG00000211598	0	NA	NA	NA	NA	NA
ENSG00000087338	36.3928049677688	0.0974658016036546	0.315531532680162	0.308894013779759	0.757402150598231	NA
ENSG00000275381	0	NA	NA	NA	NA	NA
ENSG00000270723	0	NA	NA	NA	NA	NA
ENSG00000124380	76.3496309183783	-0.24879051801384	0.22154734609773	-1.12296771952345	0.26145120444273	NA
ENSG00000059728	113.692312238173	0.181488101757751	0.18051902166432	1.00536829905511	0.314719538671784	NA
ENSG00000263669	0	NA	NA	NA	NA	NA
ENSG00000169564	573.686712446125	-0.0790454341499751	0.0811774684037522	-0.973736132750864	0.330187571709603	0.586334527369818
ENSG00000233060	0	NA	NA	NA	NA	NA
ENSG00000225392	0.383419743756058	-1.76536508331309	4.52563539527883	-0.390081155268216	0.696476537179035	NA
ENSG00000115998	37.9137455075949	-0.0360380247507318	0.311812008646373	-0.115576128408841	0.907988482867056	NA
ENSG00000221238	0	NA	NA	NA	NA	NA
ENSG00000231414	77.6513204688704	0.101453538929573	0.214805812982956	0.472303507622592	0.63671016705906	NA
ENSG00000224553	1.17774778407612	-1.65913559976868	2.31898615443262	-0.7154573116348	0.474326509617763	NA
ENSG00000115827	63.2583096339713	-0.107172427978939	0.244752397778872	-0.437881013430427	0.661472539748953	NA
ENSG00000228507	0.994557389257357	-1.36212957994445	2.65142775799908	-0.513734374182003	0.607437715747836	NA
ENSG00000234061	0	NA	NA	NA	NA	NA
ENSG00000233762	80.8131189704302	0.332461770301811	0.212577174663759	1.56395798762345	0.11782743504339	NA
ENSG00000071967	152.467255669819	-0.268773347057667	0.157063547551115	-1.71123950304381	0.0870369090882004	NA
ENSG00000237651	1.18914402253133	-1.67149784239517	2.33135489234397	-0.7169641344114	0.473396227127523	NA
ENSG00000124356	345.880534631182	-0.233783996329461	0.102567284966624	-2.27932324040298	0.0226478575064976	0.112120874816118
ENSG00000123612	1.80845961768644	1.65679461608632	1.65263419182753	1.00251745018914	0.316093742871765	NA
ENSG00000234584	0	NA	NA	NA	NA	NA
ENSG00000115170	78.0448144889258	-0.117302965466044	0.216764685845845	-0.541153486363852	0.588401794578066	NA
ENSG00000270557	0.976019483148974	-1.33568105649622	2.65026255836864	-0.50398065364452	0.614274972085131	NA
ENSG00000251980	0	NA	NA	NA	NA	NA
ENSG00000271320	0.20628256333049	1.520705653783	4.56070719774432	0.333436370248703	0.738804912891772	NA
ENSG00000128714	0	NA	NA	NA	NA	NA
ENSG00000170178	0	NA	NA	NA	NA	NA
ENSG00000128713	0	NA	NA	NA	NA	NA
ENSG00000128710	0	NA	NA	NA	NA	NA
ENSG00000237380	0	NA	NA	NA	NA	NA
ENSG00000128709	0	NA	NA	NA	NA	NA
ENSG00000175879	0	NA	NA	NA	NA	NA
ENSG00000207744	0	NA	NA	NA	NA	NA
ENSG00000170166	0	NA	NA	NA	NA	NA
ENSG00000224189	0	NA	NA	NA	NA	NA
ENSG00000272729	0	NA	NA	NA	NA	NA
ENSG00000128645	0	NA	NA	NA	NA	NA
ENSG00000283880	0	NA	NA	NA	NA	NA
ENSG00000279160	0.191709871878029	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA
ENSG00000218175	26.1192343069792	0.0504994166989112	0.381827467992931	0.132257160450924	0.894780890651883	NA
ENSG00000230384	0	NA	NA	NA	NA	NA
ENSG00000128652	0	NA	NA	NA	NA	NA
ENSG00000144218	0.588045476989575	-2.37813799854659	3.73325859841827	-0.637014001535863	0.524115723443744	NA
ENSG00000170500	0.191709871878029	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA
ENSG00000269383	0	NA	NA	NA	NA	NA
ENSG00000270699	0	NA	NA	NA	NA	NA
ENSG00000115526	9.56502703936811	0.171290239074129	0.616504538152519	0.277841002740118	0.781134414234974	NA
ENSG00000238029	0.20628256333049	1.520705653783	4.56070719774432	0.333436370248703	0.738804912891772	NA
ENSG00000223923	0.986037912198093	-1.34014945591667	2.51689118482544	-0.532462215290254	0.594405904787876	NA
ENSG00000127824	1339.0212294191	-0.273662506526053	0.0535580061531307	-5.10964701978653	3.22761249299607e-07	9.39391410259903e-06
ENSG00000135924	408.900861715976	0.0703806317426859	0.0954869213757748	0.737070906974928	0.461079230232607	0.701532437567234
ENSG00000276828	0	NA	NA	NA	NA	NA
ENSG00000138381	37.0198248782564	0.251290423913075	0.310188034835487	0.810122879324959	0.417869555865763	NA
ENSG00000286053	0	NA	NA	NA	NA	NA
ENSG00000286165	0	NA	NA	NA	NA	NA
ENSG00000128694	16.2975121965233	-0.139635403759413	0.473886733369492	-0.294659871076279	0.768253720999436	NA
ENSG00000253559	1.00653234000477	1.24231618803644	2.32791481495677	0.533660501687865	0.593576441200337	NA
ENSG00000273240	0.194596968729183	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA
ENSG00000128699	74.3206706973885	-0.0851033262718234	0.218717557631816	-0.389101484093401	0.697201075674877	NA
ENSG00000151687	6.35983076830275	0.103292497967294	0.803229560426755	0.12859648481116	0.897676947927651	NA
ENSG00000201308	0	NA	NA	NA	NA	NA
ENSG00000207654	0	NA	NA	NA	NA	NA
ENSG00000144224	523.41522902156	0.086981214128076	0.0852865980914167	1.01986966386961	0.307790278576358	0.566453398970971
ENSG00000115850	0.400879532059673	0.558937293750916	4.5607056065307	0.122555003978013	0.902459487370773	NA
ENSG00000200664	0	NA	NA	NA	NA	NA
ENSG00000226806	0	NA	NA	NA	NA	NA
ENSG00000212391	0	NA	NA	NA	NA	NA
ENSG00000169047	295.501586711246	-0.0500682173190853	0.112141883769956	-0.446472055184962	0.655256294084807	0.831907141232178
ENSG00000272622	0.593967213343786	-0.34830465385033	3.50237015644884	-0.0994482702546456	0.920782358563278	NA
ENSG00000261379	0.601398237143068	1.55169398848371	3.37023147423832	0.460411695856705	0.645220741197215	NA
ENSG00000144468	69.0270150731152	0.092687071329484	0.227637907048903	0.407168878554011	0.683883957432377	NA
ENSG00000169031	0.386306840607212	-1.77475446913971	4.52487826499004	-0.392221484248839	0.694894571214852	NA
ENSG00000236432	3.14724653867769	-0.92412547164281	1.23387792902159	-0.748960209034295	0.453881188851589	NA
ENSG00000168955	0	NA	NA	NA	NA	NA
ENSG00000284092	0	NA	NA	NA	NA	NA
ENSG00000173744	209.411898426044	0.140903752892344	0.13205875257708	1.06697776665807	0.285981875860382	0.543787455205542
ENSG00000187536	0	NA	NA	NA	NA	NA
ENSG00000217643	0	NA	NA	NA	NA	NA
ENSG00000218682	0	NA	NA	NA	NA	NA
ENSG00000217718	0	NA	NA	NA	NA	NA
ENSG00000084731	211.505188089918	-0.200184113493679	0.133933695033915	-1.49465086767739	0.135005583174661	0.354531308604387
ENSG00000237629	0	NA	NA	NA	NA	NA
ENSG00000268412	11.2873014460044	-0.346267285528411	0.591641591390053	-0.585265286564559	0.558369352273167	NA
ENSG00000084733	593.282555519928	0.163726555774337	0.0789619138792037	2.07348768198307	0.0381269163210146	0.158525392860071
ENSG00000199872	0	NA	NA	NA	NA	NA
ENSG00000235440	0	NA	NA	NA	NA	NA
ENSG00000231655	0	NA	NA	NA	NA	NA
ENSG00000214465	0	NA	NA	NA	NA	NA
ENSG00000227133	0	NA	NA	NA	NA	NA
ENSG00000237951	0.389193937458367	-1.78409887104515	4.52412951368813	-0.394351856118887	0.693321282995482	NA
ENSG00000157833	2.78706650608525	0.23845172268356	1.20984969567042	0.197092021874193	0.843755526601694	NA
ENSG00000135931	69.1598232310901	-0.0910399485971765	0.233566909944826	-0.389781020859001	0.69669847914264	NA
ENSG00000115138	0.402257341465757	0.548714890825825	4.5615081384354	0.120292428331397	0.904251501875682	NA
ENSG00000230452	0	NA	NA	NA	NA	NA
ENSG00000081052	1.78053416608049	-0.350379594892593	1.66741394101261	-0.210133540493137	0.833563448311299	NA
ENSG00000215023	0	NA	NA	NA	NA	NA
ENSG00000224272	0	NA	NA	NA	NA	NA
ENSG00000204099	0	NA	NA	NA	NA	NA
ENSG00000235151	0	NA	NA	NA	NA	NA
ENSG00000188389	0	NA	NA	NA	NA	NA
ENSG00000188011	0	NA	NA	NA	NA	NA
ENSG00000216921	0.601398237143068	1.55169398848371	3.37023147423832	0.460411695856705	0.645220741197215	NA
ENSG00000237940	0.191709871878029	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA
ENSG00000280119	0	NA	NA	NA	NA	NA
ENSG00000226423	0	NA	NA	NA	NA	NA
ENSG00000287971	0	NA	NA	NA	NA	NA
ENSG00000232002	0	NA	NA	NA	NA	NA
ENSG00000261186	0.807391444327455	0.636262711517896	2.82918075977733	0.224892916198105	0.822062580207576	NA
ENSG00000224160	0	NA	NA	NA	NA	NA
ENSG00000244528	0	NA	NA	NA	NA	NA
ENSG00000271153	0	NA	NA	NA	NA	NA
ENSG00000224132	0	NA	NA	NA	NA	NA
ENSG00000222022	0	NA	NA	NA	NA	NA
ENSG00000277842	0	NA	NA	NA	NA	NA
ENSG00000163359	0.98482831635434	0.0761423439580306	2.50122357816983	0.0304420382978097	0.975714518664946	NA
ENSG00000175084	0	NA	NA	NA	NA	NA
ENSG00000136531	8.68766957008472	-0.596689777759811	0.674104207900857	-0.885159550654472	0.376070584934494	NA
ENSG00000184261	0	NA	NA	NA	NA	NA
ENSG00000235760	0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA
ENSG00000275423	0	NA	NA	NA	NA	NA
ENSG00000138081	200.156449323475	0.451770394161973	0.13267676250893	3.40504535699358	0.000661530652521691	0.00772642111634558
ENSG00000231731	0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA
ENSG00000202429	0	NA	NA	NA	NA	NA
ENSG00000272789	0	NA	NA	NA	NA	NA
ENSG00000172071	80.0749622534937	0.192795082565308	0.209966219880499	0.918219524431292	0.358503948942212	NA
ENSG00000188452	0.20628256333049	1.520705653783	4.56070719774432	0.333436370248703	0.738804912891772	NA
ENSG00000162992	0	NA	NA	NA	NA	NA
ENSG00000144591	86.9849744188939	0.128982243406538	0.202241393656553	0.637763818150779	0.523627435644075	NA
ENSG00000172845	196.334735080817	-0.10343720342408	0.138824788480267	-0.74509174158607	0.456216261231087	0.698128496896764
ENSG00000030419	97.8534428681801	0.110731761562384	0.194146924893687	0.570350324235213	0.568440114887846	NA
ENSG00000144407	0	NA	NA	NA	NA	NA
ENSG00000288702	0	NA	NA	NA	NA	NA
ENSG00000071575	25.8150080958275	-0.116633993270051	0.372735553107613	-0.312913518170287	0.754346366951761	NA
ENSG00000242366	0	NA	NA	NA	NA	NA
ENSG00000288705	0	NA	NA	NA	NA	NA
ENSG00000188886	0	NA	NA	NA	NA	NA
ENSG00000244122	0.393448508260391	-1.79772323032878	4.52304625061285	-0.397458511525324	0.691029375206304	NA
ENSG00000233087	21.2773588046138	1.09408563595834	0.423489865340468	2.58349898191482	0.00978037557648392	NA
ENSG00000239855	0	NA	NA	NA	NA	NA
ENSG00000243063	0	NA	NA	NA	NA	NA
ENSG00000240671	0	NA	NA	NA	NA	NA
ENSG00000241755	0	NA	NA	NA	NA	NA
ENSG00000253278	0	NA	NA	NA	NA	NA
ENSG00000241351	0	NA	NA	NA	NA	NA
ENSG00000243290	0	NA	NA	NA	NA	NA
ENSG00000253497	0	NA	NA	NA	NA	NA
ENSG00000253265	0	NA	NA	NA	NA	NA
ENSG00000244437	0	NA	NA	NA	NA	NA
ENSG00000240864	0	NA	NA	NA	NA	NA
ENSG00000240382	0	NA	NA	NA	NA	NA
ENSG00000254157	0	NA	NA	NA	NA	NA
ENSG00000253732	0	NA	NA	NA	NA	NA
ENSG00000239951	0	NA	NA	NA	NA	NA
ENSG00000211611	0	NA	NA	NA	NA	NA
ENSG00000253578	0	NA	NA	NA	NA	NA
ENSG00000253625	0	NA	NA	NA	NA	NA
ENSG00000241294	0	NA	NA	NA	NA	NA
ENSG00000253202	0	NA	NA	NA	NA	NA
ENSG00000254098	0	NA	NA	NA	NA	NA
ENSG00000277852	0	NA	NA	NA	NA	NA
ENSG00000244575	0	NA	NA	NA	NA	NA
ENSG00000244116	0	NA	NA	NA	NA	NA
ENSG00000253998	0	NA	NA	NA	NA	NA
ENSG00000243238	0	NA	NA	NA	NA	NA
ENSG00000253158	0	NA	NA	NA	NA	NA
ENSG00000253870	0	NA	NA	NA	NA	NA
ENSG00000242076	0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA
ENSG00000253860	0	NA	NA	NA	NA	NA
ENSG00000253461	0	NA	NA	NA	NA	NA
ENSG00000253487	0	NA	NA	NA	NA	NA
ENSG00000239862	0	NA	NA	NA	NA	NA
ENSG00000253592	0	NA	NA	NA	NA	NA
ENSG00000242371	0	NA	NA	NA	NA	NA
ENSG00000273962	0	NA	NA	NA	NA	NA
ENSG00000283427	0	NA	NA	NA	NA	NA
ENSG00000276861	0	NA	NA	NA	NA	NA
ENSG00000283132	0.978606888398812	-3.11290186958323	2.58898355586519	-1.20236448104552	0.229222344352983	NA
ENSG00000283214	0	NA	NA	NA	NA	NA
ENSG00000283659	0	NA	NA	NA	NA	NA
ENSG00000251039	0	NA	NA	NA	NA	NA
ENSG00000251546	0	NA	NA	NA	NA	NA
ENSG00000254009	0	NA	NA	NA	NA	NA
ENSG00000250036	0	NA	NA	NA	NA	NA
ENSG00000253127	0	NA	NA	NA	NA	NA
ENSG00000232747	0	NA	NA	NA	NA	NA
ENSG00000253501	0	NA	NA	NA	NA	NA
ENSG00000239975	0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA
ENSG00000253191	0	NA	NA	NA	NA	NA
ENSG00000253999	0	NA	NA	NA	NA	NA
ENSG00000239571	0	NA	NA	NA	NA	NA
ENSG00000243264	0	NA	NA	NA	NA	NA
ENSG00000242534	0	NA	NA	NA	NA	NA
ENSG00000224607	0	NA	NA	NA	NA	NA
ENSG00000211623	0	NA	NA	NA	NA	NA
ENSG00000254097	0	NA	NA	NA	NA	NA
ENSG00000241566	0	NA	NA	NA	NA	NA
ENSG00000254345	0	NA	NA	NA	NA	NA
ENSG00000253365	0	NA	NA	NA	NA	NA
ENSG00000225523	0	NA	NA	NA	NA	NA
ENSG00000211625	0	NA	NA	NA	NA	NA
ENSG00000253765	0	NA	NA	NA	NA	NA
ENSG00000254220	0	NA	NA	NA	NA	NA
ENSG00000211626	0	NA	NA	NA	NA	NA
ENSG00000242766	0	NA	NA	NA	NA	NA
ENSG00000241244	0	NA	NA	NA	NA	NA
ENSG00000224041	0	NA	NA	NA	NA	NA
ENSG00000254292	0	NA	NA	NA	NA	NA
ENSG00000276566	0	NA	NA	NA	NA	NA
ENSG00000278857	0	NA	NA	NA	NA	NA
ENSG00000211632	0	NA	NA	NA	NA	NA
ENSG00000253906	0	NA	NA	NA	NA	NA
ENSG00000211633	0	NA	NA	NA	NA	NA
ENSG00000242580	0	NA	NA	NA	NA	NA
ENSG00000239819	0	NA	NA	NA	NA	NA
ENSG00000228325	0	NA	NA	NA	NA	NA
ENSG00000275490	0	NA	NA	NA	NA	NA
ENSG00000270999	0	NA	NA	NA	NA	NA
ENSG00000265897	0	NA	NA	NA	NA	NA
ENSG00000281904	0	NA	NA	NA	NA	NA
ENSG00000155052	0	NA	NA	NA	NA	NA
ENSG00000144426	84.3244492376082	0.166077963621249	0.210499003343668	0.788972683875865	0.430127972127436	NA
ENSG00000123600	112.920815334541	0.0160925048431991	0.180086371066203	0.089359926283834	0.92879587020943	NA
ENSG00000150722	28.5803136658118	-0.388470032593059	0.372338989225418	-1.04332354073689	0.296798471880874	NA
ENSG00000244617	0	NA	NA	NA	NA	NA
ENSG00000196228	0	NA	NA	NA	NA	NA
ENSG00000125571	0.390561411409237	-1.78844398423648	4.52378295343725	-0.395342571172119	0.692590085635082	NA
ENSG00000169967	116.836734428183	0.246157359627749	0.177127709983804	1.389716830022	0.164614882127922	NA
ENSG00000144134	47.5866295458625	0.10492132781078	0.276337086740939	0.379686016988164	0.704178501078514	NA
ENSG00000084676	67.5050573053555	0.148578587466713	0.233203709358016	0.637119314592949	0.52404712848159	NA
ENSG00000284308	2.77111600522671	-0.189890071820856	1.22721738319245	-0.15473222138272	0.877032426914507	NA
ENSG00000155744	52.0317746215914	-0.157456292946581	0.263105725696911	-0.598452551838288	0.549538009597786	NA
ENSG00000287742	0	NA	NA	NA	NA	NA
ENSG00000115718	0.599731071590881	-0.348172996208895	3.48290177709516	-0.0999663552095006	0.920371036261467	NA
ENSG00000264075	0	NA	NA	NA	NA	NA
ENSG00000072163	0	NA	NA	NA	NA	NA
ENSG00000144230	0	NA	NA	NA	NA	NA
ENSG00000116127	53.9419722344674	-0.218558542596107	0.261850200533221	-0.834670136402584	0.403903460498862	NA
ENSG00000068024	15.4978411321412	-0.0220951522903255	0.479990080255792	-0.0460325185856982	0.96328433128936	NA
ENSG00000286095	0	NA	NA	NA	NA	NA
ENSG00000285591	0	NA	NA	NA	NA	NA
ENSG00000231083	0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA
ENSG00000225642	0	NA	NA	NA	NA	NA
ENSG00000115738	3.15909001138611	-0.0752577506352496	1.1716380465411	-0.0642329351265309	0.948784753094688	NA
ENSG00000143797	498.708882641595	0.039219504655335	0.0856865526270034	0.457708980615183	0.647161535110006	0.826899030368639
ENSG00000230886	0	NA	NA	NA	NA	NA
ENSG00000152049	1.8096692135302	0.975303662381931	1.5641303979156	0.623543704336703	0.532927291658815	NA
ENSG00000134313	389.106540630251	-0.149797411357457	0.0972581991117126	-1.54020342475597	0.123510775373674	0.33717881113736
ENSG00000119820	54.1222829273515	0.163709057370053	0.255089910008681	0.641770022830309	0.521022516267493	NA
ENSG00000272754	0	NA	NA	NA	NA	NA
ENSG00000230046	0.409688365265039	2.51346353700156	4.44656973014786	0.565258995031655	0.571897614894261	NA
ENSG00000276334	1.98087432214634	-0.558571160483117	1.58257513024467	-0.352950801392134	0.724125324546528	NA
ENSG00000276517	0	NA	NA	NA	NA	NA
ENSG00000207653	0	NA	NA	NA	NA	NA
ENSG00000274159	0	NA	NA	NA	NA	NA
ENSG00000279544	0	NA	NA	NA	NA	NA
ENSG00000018699	46.1843116183346	-0.505473690175382	0.286238270922623	-1.76591931102051	0.0774093869130282	NA
ENSG00000265057	0	NA	NA	NA	NA	NA
ENSG00000230876	0	NA	NA	NA	NA	NA
ENSG00000085978	137.33814916601	-0.285314375883803	0.166649606860749	-1.71206149992427	0.086885335447807	NA
ENSG00000252010	0.405134102861698	0.558937293750917	4.5607056065307	0.122555003978013	0.902459487370773	NA
ENSG00000251791	0	NA	NA	NA	NA	NA
ENSG00000130561	0	NA	NA	NA	NA	NA
ENSG00000259793	0	NA	NA	NA	NA	NA
ENSG00000077044	24.4412441917952	-0.0357667059106938	0.385684064961441	-0.0927357626617774	0.926113484923438	NA
ENSG00000201013	0	NA	NA	NA	NA	NA
ENSG00000183091	17.0909147619712	-0.473830159135416	0.489124133447642	-0.968731916365638	0.33267896387568	NA
ENSG00000115275	188.008291902285	0.14212766387131	0.140069983927003	1.01469037038927	0.310253445829008	0.569244883577473
ENSG00000286101	0	NA	NA	NA	NA	NA
ENSG00000115590	2.02763737146199	1.87663227151038	1.57110896150605	1.19446347611146	0.232296719597578	NA
ENSG00000138442	133.942485977571	-0.24856144682291	0.165561031543849	-1.50132820812413	0.133270692495806	NA
ENSG00000287041	0	NA	NA	NA	NA	NA
ENSG00000231903	0	NA	NA	NA	NA	NA
ENSG00000227890	0	NA	NA	NA	NA	NA
ENSG00000223825	1.77777854726832	-0.335132182100226	1.69672049387507	-0.197517613130748	0.843422499644711	NA
ENSG00000116030	1115.74440773326	-0.221184381650641	0.0579333807060356	-3.81790910447588	0.000134587490722849	0.00211185327834244
ENSG00000224463	0	NA	NA	NA	NA	NA
ENSG00000055044	447.119894062354	-0.0865136505867614	0.0937104577173184	-0.923201664938331	0.355902121372193	0.614979544722278
ENSG00000212534	0	NA	NA	NA	NA	NA
ENSG00000212309	0	NA	NA	NA	NA	NA
ENSG00000271852	0	NA	NA	NA	NA	NA
ENSG00000238317	0.406811603869099	2.50423022166212	4.44732093312283	0.563087364127709	0.573375395363274	NA
ENSG00000286223	34.0436048991773	0.233033165857441	0.326495409460678	0.71374101780597	0.475387337707128	NA
ENSG00000264275	0	NA	NA	NA	NA	NA
ENSG00000226261	0	NA	NA	NA	NA	NA
ENSG00000272966	0	NA	NA	NA	NA	NA
ENSG00000242696	0	NA	NA	NA	NA	NA
ENSG00000204217	284.106742592286	0.00545772312682047	0.11585032218842	0.0471101247171671	0.962425457941203	0.979721985665693
ENSG00000289490	0	NA	NA	NA	NA	NA
ENSG00000270915	0	NA	NA	NA	NA	NA
ENSG00000236047	0.582271283287266	-2.36577095751877	3.75625330989253	-0.629821996106661	0.528811052648242	NA
ENSG00000223619	0	NA	NA	NA	NA	NA
ENSG00000233888	0	NA	NA	NA	NA	NA
ENSG00000235433	0	NA	NA	NA	NA	NA
ENSG00000237542	0	NA	NA	NA	NA	NA
ENSG00000233134	0	NA	NA	NA	NA	NA
ENSG00000241221	0	NA	NA	NA	NA	NA
ENSG00000227454	0	NA	NA	NA	NA	NA
ENSG00000233311	0	NA	NA	NA	NA	NA
ENSG00000138439	19.3604680331178	-0.593199051638586	0.448601070160414	-1.32233088839147	0.186057991445677	NA
ENSG00000238018	3.01108787841025	1.24727482235877	1.17979929021408	1.05719238238604	0.290423795689728	NA
ENSG00000231334	0	NA	NA	NA	NA	NA
ENSG00000285519	0	NA	NA	NA	NA	NA
ENSG00000252507	0	NA	NA	NA	NA	NA
ENSG00000227238	0	NA	NA	NA	NA	NA
ENSG00000243943	37.9049263389343	-0.0677984297272486	0.311626407646087	-0.21756317200257	0.827769481591838	NA
ENSG00000259080	0	NA	NA	NA	NA	NA
ENSG00000176714	5.74729464248494	0.158124687224865	0.832557760635568	0.189926386734001	0.849366815168113	NA
ENSG00000198522	89.4407807495553	-0.0784661056901655	0.206196643324295	-0.380540169932632	0.703544483989043	NA
ENSG00000206731	0	NA	NA	NA	NA	NA
ENSG00000119760	182.639500743672	0.049097756137763	0.150415953629379	0.326413222487946	0.744111734807247	0.876562471283047
ENSG00000231747	90.1408821904651	0.321549954669434	0.200260314117659	1.60565989365478	0.108348657929047	NA
ENSG00000237753	0.800249776674276	0.654632837946216	2.67639129771588	0.244595339442667	0.806769773055398	NA
ENSG00000275961	0	NA	NA	NA	NA	NA
ENSG00000274286	0	NA	NA	NA	NA	NA
ENSG00000011566	92.8079944902041	-0.260883413554167	0.198661314046612	-1.31320692610014	0.189113230766791	NA
ENSG00000252473	0	NA	NA	NA	NA	NA
ENSG00000273035	0	NA	NA	NA	NA	NA
ENSG00000184945	0	NA	NA	NA	NA	NA
ENSG00000132305	287.240869554669	-0.289149416336455	0.11250990610921	-2.56999073535612	0.0101701234787217	0.0651262298552892
ENSG00000013441	181.693529402968	-0.212854831841014	0.144217034041964	-1.47593405491253	0.139961596250928	0.359748446147641
ENSG00000135932	454.311836146137	-0.0217969959421695	0.0896401076355772	-0.243161197784177	0.807880524523616	0.907565407290605
ENSG00000163092	0	NA	NA	NA	NA	NA
ENSG00000115966	103.818474172234	-0.288239642204841	0.193341829053531	-1.49082918898547	0.136006346238613	NA
ENSG00000196290	78.9106189068471	0.244774772607596	0.209907672870265	1.16610683764228	0.243571252466611	NA
ENSG00000119004	31.1838895914937	-0.154895904436805	0.339668183775167	-0.456021234356566	0.64837470873234	NA
ENSG00000176771	52.3207537561762	-0.293905794906775	0.267547798618989	-1.09851696191798	0.271978815150869	NA
ENSG00000176946	98.1072893379587	0.11586522076315	0.19857426118738	0.58348559410636	0.559566452082382	NA
ENSG00000188219	7.33081774842952	-0.586925738286534	0.729947119770247	-0.804066106146525	0.4213587979119	NA
ENSG00000064933	43.6729156171205	-0.23744389401231	0.292182810097033	-0.812655248039593	0.416415746056594	NA
ENSG00000135976	65.840926750754	0.411173373243431	0.231444107551851	1.77655580689742	0.0756413522461438	NA
ENSG00000003402	738.889903483637	0.0826065298265585	0.0712518895318308	1.15935914639366	0.246309822007803	0.504445009046115
ENSG00000153250	251.126228966915	-0.0367889833540413	0.123955409027095	-0.29679207743165	0.766625254393069	0.888575019117503
ENSG00000123636	224.345006050996	-0.122099515396619	0.128219805755691	-0.95226719988382	0.340961488002966	0.597925175025609
ENSG00000125629	48.4771710677538	0.381599409029084	0.267587175906792	1.42607510145406	0.153846664943257	NA
ENSG00000144229	0	NA	NA	NA	NA	NA
ENSG00000138018	92.7671387207286	0.129591637071866	0.201613685277244	0.642772026579751	0.520372036879017	NA
ENSG00000136682	407.275218413609	-0.285871759361031	0.0980445708225939	-2.91573268119353	0.00354854395952766	0.0298524362469355
ENSG00000155368	1169.06630736148	-0.252716950252615	0.0568969557971772	-4.4416603087428	8.92674049867345e-06	0.000195252160361894
ENSG00000144451	16.1799810845991	0.621612605993724	0.46617067760078	1.33344424233834	0.182386061753232	NA
ENSG00000135624	1080.97465241148	-0.323689366173775	0.061725249571358	-5.24403495201055	1.57102419013511e-07	4.72485525183134e-06
ENSG00000115468	0.194596968729183	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA
ENSG00000196834	7.12741194649497	-0.72402889973443	0.748026217263866	-0.967919149121252	0.33308475000805	NA
ENSG00000170802	18.7148056814496	0.0947537787817807	0.448861701180096	0.211097936252224	0.832810850579351	NA
ENSG00000171303	0.390561411409237	-1.78844398423648	4.52378295343725	-0.395342571172119	0.692590085635082	NA
ENSG00000179915	0	NA	NA	NA	NA	NA
ENSG00000115355	122.245767582497	0.113727647982577	0.170780412097956	0.665929110871012	0.505456412376569	NA
ENSG00000078098	32.6512077176441	0.0873355191233817	0.341417492123327	0.255802708233339	0.798103182602907	NA
ENSG00000036257	189.911650985947	0.117704517947187	0.138053900229485	0.852598280465298	0.393882116484897	0.643071653233681
ENSG00000284600	0	NA	NA	NA	NA	NA
ENSG00000232057	0	NA	NA	NA	NA	NA
ENSG00000225619	0	NA	NA	NA	NA	NA
ENSG00000186487	0	NA	NA	NA	NA	NA
ENSG00000144130	0.58515838013842	-2.37196994133722	3.46628459415934	-0.684297517097693	0.493787314517056	NA
ENSG00000238542	0	NA	NA	NA	NA	NA
ENSG00000115904	305.675441724462	0.0164286323189738	0.109226255676655	0.150409187032904	0.880441793521798	0.945970358088767
ENSG00000155657	1.79223009613701	0.323753261484569	1.66388634724884	0.194576547863308	0.845724464224565	NA
ENSG00000169994	0	NA	NA	NA	NA	NA
